imageurl,name,redirect,area,class,rateon99,rates,sold,Latitude,Longitude,ran
https://static.99acres.com/images/locationREI/defaultLocality.png,Holewadi,https://www.99acres.com/property-rates-and-price-trends-in-holewadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,612 /sq.ft",16,18.8373505,73.8962994,
https://static.99acres.com/images/locationREI/defaultLocality.png,Survey No 15,https://www.99acres.com/property-rates-and-price-trends-in-survey-no-15-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,542 /sq.ft",16,18.4980683,73.9510447,
https://mediacdn.99acres.com/media1/15241/16/304836986M-1625548004860.jpg,BT Kawade Road,https://www.99acres.com/property-rates-and-price-trends-in-bt-kawade-road-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,650/ sq.ft","₹ 9,962 /sq.ft",15,18.5177246,73.9067052,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Vadgaon Maval,https://www.99acres.com/property-rates-and-price-trends-in-vadgaon-maval-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 4,101 /sq.ft",15,18.7372002,73.6389598,
https://static.99acres.com/images/locationREI/defaultLocality.png,Chourai Nagar,https://www.99acres.com/property-rates-and-price-trends-in-chourai-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 5,012 /sq.ft",15,18.7051211,73.6780781,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ideal Colony,https://www.99acres.com/property-rates-and-price-trends-in-ideal-colony-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 17,564 /sq.ft",15,18.5084314,73.8176451,
https://static.99acres.com/images/locationREI/defaultLocality.png,Nehru Nagar,https://www.99acres.com/property-rates-and-price-trends-in-nehru-nagar-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 11,614 /sq.ft",15,18.6326695,73.8220565,
https://static.99acres.com/images/locationREI/defaultLocality.png,Azad Nagar,https://www.99acres.com/property-rates-and-price-trends-in-azad-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 8,279 /sq.ft",14,18.4858699,73.9058534,
https://static.99acres.com/images/locationREI/defaultLocality.png,Eon Free Zone,https://www.99acres.com/property-rates-and-price-trends-in-eon-free-zone-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,550/ sq.ft","₹ 11,167 /sq.ft",14,18.553989,73.9521468,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Gopalwadi,https://www.99acres.com/property-rates-and-price-trends-in-gopalwadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,333 /sq.ft",14,18.4479577,74.5551162,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ranjangaon,https://www.99acres.com/property-rates-and-price-trends-in-ranjangaon-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,544 /sq.ft",14,18.7550178,74.2448489,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sasane Nagar,https://www.99acres.com/property-rates-and-price-trends-in-sasane-nagar-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹5,800/ sq.ft","₹ 6,478 /sq.ft",14,18.4919553,73.9345125,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,Yavat,https://www.99acres.com/property-rates-and-price-trends-in-yavat-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,413 /sq.ft",14,18.4766948,74.2676101,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kunjirwadi,https://www.99acres.com/property-rates-and-price-trends-in-kunjirwadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,619 /sq.ft",14,18.4850053,74.0711359,
https://static.99acres.com/images/locationREI/defaultLocality.png,Someshwarwadi,https://www.99acres.com/property-rates-and-price-trends-in-someshwarwadi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 11,276 /sq.ft",14,18.5466777,73.8022046,
https://static.99acres.com/images/locationREI/defaultLocality.png,Koregaon Mul,https://www.99acres.com/property-rates-and-price-trends-in-koregaon-mul-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,753 /sq.ft",14,18.5120948,74.1181234,
https://static.99acres.com/images/locationREI/defaultLocality.png,Gorhe Bk,https://www.99acres.com/property-rates-and-price-trends-in-gorhe-bk-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,556 /sq.ft",14,18.4208437,73.762495,
https://mediacdn.99acres.com/media1/21283/9/425669264M-1685522166659.jpg,Mahalunge Ingale,https://www.99acres.com/property-rates-and-price-trends-in-mahalunge-ingale-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 4,871 /sq.ft",13,18.7545995,73.8057452,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kutwal Colony,https://www.99acres.com/property-rates-and-price-trends-in-kutwal-colony-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹5,950/ sq.ft","₹ 8,461 /sq.ft",13,18.600736,73.9160774,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,Nighoje,https://www.99acres.com/property-rates-and-price-trends-in-nighoje-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,468 /sq.ft",13,18.7295339,73.8190134,
https://static.99acres.com/images/locationREI/defaultLocality.png,Seva Nagar,https://www.99acres.com/property-rates-and-price-trends-in-seva-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,240 /sq.ft",13,18.5950806,73.8286733,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sukhsagar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-sukhsagar-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 8,328 /sq.ft",13,18.4565105,73.8701119,
https://mediacdn.99acres.com/media1/21239/6/424786280M-1685021889034.jpg,Yashwant nagar,https://www.99acres.com/property-rates-and-price-trends-in-yashwant-nagar-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 4,452 /sq.ft",13,18.5561236,73.9352473,
https://static.99acres.com/images/locationREI/defaultLocality.png,Vikas Nagar,https://www.99acres.com/property-rates-and-price-trends-in-vikas-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 7,373 /sq.ft",13,18.4930803,73.9018114,
https://static.99acres.com/images/locationREI/defaultLocality.png,Shukravar Peth,https://www.99acres.com/property-rates-and-price-trends-in-shukravar-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 9,654 /sq.ft",13,18.5083204,73.8567002,
https://static.99acres.com/images/locationREI/defaultLocality.png,Rakshewadi,https://www.99acres.com/property-rates-and-price-trends-in-rakshewadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,815 /sq.ft",13,18.8376099,73.8992392,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sanas Nagar,https://www.99acres.com/property-rates-and-price-trends-in-sanas-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,345 /sq.ft",13,18.393537,73.8124984,
https://static.99acres.com/images/locationREI/defaultLocality.png,Padirwadi,https://www.99acres.com/property-rates-and-price-trends-in-padirwadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,084 /sq.ft",13,19.2093691,74.096284,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhilarewadi,https://www.99acres.com/property-rates-and-price-trends-in-bhilarewadi-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,499 /sq.ft",12,18.4220534,73.8595427,
https://mediacdn.99acres.com/media1/21507/4/430144040M-1687798597984.jpg,Wanawari,https://www.99acres.com/property-rates-and-price-trends-in-wanawari-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 10,203 /sq.ft",12,18.4922285,73.9000204,
https://static.99acres.com/images/locationREI/defaultLocality.png,St Tukaram Nagar,https://www.99acres.com/property-rates-and-price-trends-in-st-tukaram-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 6,933 /sq.ft",12,18.5812274,73.8102927,
https://static.99acres.com/images/locationREI/defaultLocality.png,Rambaug Colony,https://www.99acres.com/property-rates-and-price-trends-in-rambaug-colony-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 7,812 /sq.ft",12,18.5162864,73.8169099,
https://static.99acres.com/images/locationREI/defaultLocality.png,Alephata,https://www.99acres.com/property-rates-and-price-trends-in-alephata-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,641 /sq.ft",12,19.1766126,74.1107824,
https://static.99acres.com/images/locationREI/defaultLocality.png,Boripardhi,https://www.99acres.com/property-rates-and-price-trends-in-boripardhi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 2,644 /sq.ft",12,18.4673736,74.3783909,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ambi,https://www.99acres.com/property-rates-and-price-trends-in-ambi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,750 /sq.ft",12,18.7597521,73.6793734,
https://static.99acres.com/images/locationREI/defaultLocality.png,Patil Nagar,https://www.99acres.com/property-rates-and-price-trends-in-patil-nagar-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,550/ sq.ft","₹ 11,862 /sq.ft",11,18.5210634,73.7727908,PREMIUM
https://mediacdn.99acres.com/media1/20588/11/411771138M-1678640368497.jpg,Hadapsar Gaon,https://www.99acres.com/property-rates-and-price-trends-in-hadapsar-gaon-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 7,142 /sq.ft",11,18.4996865,73.9323081,
https://mediacdn.99acres.com/media1/21396/19/427939240M-1686661936546.jpg,Bhosale Nagar,https://www.99acres.com/property-rates-and-price-trends-in-bhosale-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 9,230 /sq.ft",11,18.5442047,73.8356575,
https://static.99acres.com/images/locationREI/defaultLocality.png,Nande,https://www.99acres.com/property-rates-and-price-trends-in-nande-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 6,095 /sq.ft",11,18.5584236,73.7146859,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sector 29 Ravet,https://www.99acres.com/property-rates-and-price-trends-in-sector-29-ravet-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 9,706 /sq.ft",11,18.6488417,73.7521986,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sanghvi,https://www.99acres.com/property-rates-and-price-trends-in-sanghvi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 8,354 /sq.ft",11,18.1705003,73.6624507,
https://static.99acres.com/images/locationREI/defaultLocality.png,Lullanagar,https://www.99acres.com/property-rates-and-price-trends-in-lullanagar-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹8,800/ sq.ft","₹ 9,308 /sq.ft",11,18.4852672,73.88362,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Varve Bk,https://www.99acres.com/property-rates-and-price-trends-in-varve-bk-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 7,021 /sq.ft",11,18.3005573,73.8660418,
https://static.99acres.com/images/locationREI/defaultLocality.png,Alandi Mhatobachi,https://www.99acres.com/property-rates-and-price-trends-in-alandi-mhatobachi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,146 /sq.ft",11,18.4388933,74.0711359,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ale,https://www.99acres.com/property-rates-and-price-trends-in-ale-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,255 /sq.ft",11,19.1766126,74.1107824,
https://static.99acres.com/images/locationREI/defaultLocality.png,Laxman Nagar,https://www.99acres.com/property-rates-and-price-trends-in-laxman-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 11,300 /sq.ft",10,18.5700156,73.7727908,
https://static.99acres.com/images/locationREI/defaultLocality.png,Chandralok Nagari,https://www.99acres.com/property-rates-and-price-trends-in-chandralok-nagari-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 10,237 /sq.ft",10,18.4935197,73.8117632,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ganj Peth,https://www.99acres.com/property-rates-and-price-trends-in-ganj-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 7,167 /sq.ft",10,18.5093433,73.8655024,
https://static.99acres.com/images/locationREI/defaultLocality.png,Tukaram Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tukaram-nagar-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹7,850/ sq.ft","₹ 8,954 /sq.ft",10,18.5493214,73.9315733,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,North Hadapsar,https://www.99acres.com/property-rates-and-price-trends-in-north-hadapsar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 10,817 /sq.ft",10,18.5055951,73.9256948,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bakori,https://www.99acres.com/property-rates-and-price-trends-in-bakori-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,267 /sq.ft",10,18.5937421,74.0540265,
https://static.99acres.com/images/locationREI/defaultLocality.png,Shani Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shani-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,376 /sq.ft",10,18.4413564,73.8492576,
https://static.99acres.com/images/locationREI/defaultLocality.png,Niranjan Park,https://www.99acres.com/property-rates-and-price-trends-in-niranjan-park-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,493 /sq.ft",10,18.4707264,73.8227917,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasarwadi,https://www.99acres.com/property-rates-and-price-trends-in-kasarwadi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 7,411 /sq.ft",10,18.6060873,73.8227917,
https://static.99acres.com/images/locationREI/defaultLocality.png,Loni,https://www.99acres.com/property-rates-and-price-trends-in-loni-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,898 /sq.ft",10,18.4878505,74.0234138,
https://static.99acres.com/images/locationREI/defaultLocality.png,Talawade,https://www.99acres.com/property-rates-and-price-trends-in-talawade-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 4,904 /sq.ft",10,18.6865638,73.7893278,
https://mediacdn.99acres.com/media1/20377/6/407546142M-1676481497781.jpg,Kalewadi,https://www.99acres.com/property-rates-and-price-trends-in-kalewadi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 9,332 /sq.ft",10,18.6171219,73.7902603,
https://static.99acres.com/images/locationREI/defaultLocality.png,"Pradhikaran, Nigdi",https://www.99acres.com/property-rates-and-price-trends-in-pradhikaran-nigdi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 8,688 /sq.ft",10,18.6517098,73.7683784,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bibwewadi Kondhwa Road,https://www.99acres.com/property-rates-and-price-trends-in-bibwewadi-kondhwa-road-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹9,950/ sq.ft","₹ 11,970 /sq.ft",10,18.4816907,73.8761016,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhekrai Nagar,https://www.99acres.com/property-rates-and-price-trends-in-bhekrai-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 5,133 /sq.ft",10,18.4819581,73.9521468,
https://static.99acres.com/images/locationREI/defaultLocality.png,Khadki,https://www.99acres.com/property-rates-and-price-trends-in-khadki-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 7,978 /sq.ft",10,18.5625986,73.8523582,
https://static.99acres.com/images/locationREI/defaultLocality.png,Chandoli,https://www.99acres.com/property-rates-and-price-trends-in-chandoli-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,508 /sq.ft",10,18.8452021,73.8715307,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mathura Nagar,https://www.99acres.com/property-rates-and-price-trends-in-mathura-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 7,192 /sq.ft",9,18.5617676,73.9297363,
https://static.99acres.com/images/locationREI/defaultLocality.png,Gandhi Peth,https://www.99acres.com/property-rates-and-price-trends-in-gandhi-peth-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 6,535 /sq.ft",9,18.6276082,73.78088,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kedari Nagar,https://www.99acres.com/property-rates-and-price-trends-in-kedari-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 10,580 /sq.ft",9,18.4827344,73.9029138,
https://mediacdn.99acres.com/media1/20588/11/411771538M-1678640680868.jpg,Deccan Gymkhana,https://www.99acres.com/property-rates-and-price-trends-in-deccan-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 19,076 /sq.ft",9,18.5165436,73.8366021,
https://static.99acres.com/images/locationREI/defaultLocality.png,Market yard,https://www.99acres.com/property-rates-and-price-trends-in-market-yard-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 12,621 /sq.ft",9,18.4876541,73.8683697,
https://mediacdn.99acres.com/media1/16807/1/336141678M-1640586831090.jpg,Camp,https://www.99acres.com/property-rates-and-price-trends-in-camp-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 12,072 /sq.ft",9,18.4989676,73.8957205,
https://static.99acres.com/images/locationREI/defaultLocality.png,Laxmi Nagar,https://www.99acres.com/property-rates-and-price-trends-in-laxmi-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 9,285 /sq.ft",9,18.4938463,73.8485225,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mukund Nagar,https://www.99acres.com/property-rates-and-price-trends-in-mukund-nagar-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 15,207 /sq.ft",9,18.4957425,73.8611312,
https://static.99acres.com/images/locationREI/defaultLocality.png,Jambhe,https://www.99acres.com/property-rates-and-price-trends-in-jambhe-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,751 /sq.ft",9,18.6417916,73.7213063,
https://static.99acres.com/images/locationREI/defaultLocality.png,Rajuri,https://www.99acres.com/property-rates-and-price-trends-in-rajuri-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 2,736 /sq.ft",9,19.1499251,74.1397777,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sahaney Sujan Park,https://www.99acres.com/property-rates-and-price-trends-in-sahaney-sujan-park-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 10,611 /sq.ft",8,18.4847307,73.8885824,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kirti Nagar,https://www.99acres.com/property-rates-and-price-trends-in-kirti-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,549 /sq.ft",8,18.4652955,73.8224241,
https://mediacdn.99acres.com/media1/21397/2/427942146M-1686662958490.jpg,Aundh Gaon,https://www.99acres.com/property-rates-and-price-trends-in-aundh-gaon-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 9,419 /sq.ft",8,18.5639463,73.8102927,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sai Colony,https://www.99acres.com/property-rates-and-price-trends-in-sai-colony-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 6,656 /sq.ft",8,18.4821473,73.9293689,
https://static.99acres.com/images/locationREI/defaultLocality.png,Nanekarwadi,https://www.99acres.com/property-rates-and-price-trends-in-nanekarwadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,404 /sq.ft",8,18.7486902,73.8536951,
https://static.99acres.com/images/locationREI/defaultLocality.png,Navi Peth,https://www.99acres.com/property-rates-and-price-trends-in-navi-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 8,147 /sq.ft",8,18.506821,73.840436,
https://mediacdn.99acres.com/media1/20376/15/407535838M-1676473752063.jpg,Chinchwad Gaon,https://www.99acres.com/property-rates-and-price-trends-in-chinchwad-gaon-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 8,453 /sq.ft",8,18.6276082,73.78088,
https://static.99acres.com/images/locationREI/defaultLocality.png,Lonikand,https://www.99acres.com/property-rates-and-price-trends-in-lonikand-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,842 /sq.ft",8,18.6269789,74.0337557,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sangamvadi,https://www.99acres.com/property-rates-and-price-trends-in-sangamvadi-pune-prffid#registry-transaction-prt,Central Pune,PREMIUM,"₹15,300/ sq.ft","₹ 16,667 /sq.ft",8,18.5349529,73.8761891,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Mitra Mandal Colony,https://www.99acres.com/property-rates-and-price-trends-in-mitra-mandal-colony-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 7,617 /sq.ft",8,18.4956705,73.8529332,
https://static.99acres.com/images/locationREI/defaultLocality.png,Renuka Nagar,https://www.99acres.com/property-rates-and-price-trends-in-renuka-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 8,889 /sq.ft",8,18.4914571,73.7922779,
https://static.99acres.com/images/locationREI/defaultLocality.png,Udyog Nagar,https://www.99acres.com/property-rates-and-price-trends-in-udyog-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 8,460 /sq.ft",8,18.4825291,73.9337777,
https://mediacdn.99acres.com/media1/21492/3/429843328M-1687614442304.jpg,Vishal Nagar,https://www.99acres.com/property-rates-and-price-trends-in-vishal-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 6,952 /sq.ft",8,18.5844057,73.78088,
https://static.99acres.com/images/locationREI/defaultLocality.png,Samson Nagar,https://www.99acres.com/property-rates-and-price-trends-in-samson-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,655 /sq.ft",8,18.7380184,73.6738553,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasurdi,https://www.99acres.com/property-rates-and-price-trends-in-kasurdi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,261 /sq.ft",8,18.3410596,73.8713099,
https://static.99acres.com/images/locationREI/defaultLocality.png,Padali,https://www.99acres.com/property-rates-and-price-trends-in-padali-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,121 /sq.ft",8,19.2178551,73.8448469,
https://static.99acres.com/images/locationREI/defaultLocality.png,Eklavya Colony,https://www.99acres.com/property-rates-and-price-trends-in-eklavya-colony-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,759 /sq.ft",7,18.5053912,73.7952192,
https://static.99acres.com/images/locationREI/defaultLocality.png,Balewadi Phata,https://www.99acres.com/property-rates-and-price-trends-in-balewadi-phata-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹9,550/ sq.ft","₹ 10,337 /sq.ft",7,18.5645048,73.7838215,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Subhash Nagar,https://www.99acres.com/property-rates-and-price-trends-in-subhash-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 8,506 /sq.ft",7,18.5046947,73.8573437,
https://static.99acres.com/images/locationREI/defaultLocality.png,Nimbaj Nagar,https://www.99acres.com/property-rates-and-price-trends-in-nimbaj-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 8,070 /sq.ft",7,18.4799559,73.8184344,
https://static.99acres.com/images/locationREI/defaultLocality.png,Raghavendra Nagar,https://www.99acres.com/property-rates-and-price-trends-in-raghavendra-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 11,352 /sq.ft",7,18.5557405,73.9308385,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhairavnath Nagar,https://www.99acres.com/property-rates-and-price-trends-in-bhairavnath-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 7,762 /sq.ft",7,18.4364921,73.7933809,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ramtekadi,https://www.99acres.com/property-rates-and-price-trends-in-ramtekadi-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 7,261 /sq.ft",7,18.5040461,73.9161418,
https://static.99acres.com/images/locationREI/defaultLocality.png,Police Colony,https://www.99acres.com/property-rates-and-price-trends-in-police-colony-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 10,897 /sq.ft",7,18.5020707,73.8602841,
https://mediacdn.99acres.com/media1/21287/13/425753098M-1685544264107.jpg,Clover Park,https://www.99acres.com/property-rates-and-price-trends-in-clover-park-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹10,250/ sq.ft","₹ 11,075 /sq.ft",7,18.5666211,73.9123016,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Ambegaon Pathar,https://www.99acres.com/property-rates-and-price-trends-in-ambegaon-pathar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,571 /sq.ft",7,18.4587777,73.8426415,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sahakar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-sahakar-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 13,794 /sq.ft",7,18.4756393,73.8544034,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mohan Nagar,https://www.99acres.com/property-rates-and-price-trends-in-mohan-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 6,573 /sq.ft",7,18.4597452,73.8496252,
https://static.99acres.com/images/locationREI/defaultLocality.png,Tanaji Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tanaji-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 9,920 /sq.ft",7,18.4558982,73.8426415,
https://static.99acres.com/images/locationREI/defaultLocality.png,Paud,https://www.99acres.com/property-rates-and-price-trends-in-paud-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,903 /sq.ft",7,18.5243308,73.6138821,
https://static.99acres.com/images/locationREI/defaultLocality.png,Jay Mallhar Colony,https://www.99acres.com/property-rates-and-price-trends-in-jay-mallhar-colony-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 8,238 /sq.ft",7,18.5090425,73.9613307,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kedgaon Station,https://www.99acres.com/property-rates-and-price-trends-in-kedgaon-station-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,635 /sq.ft",7,18.4938048,74.3440842,
https://static.99acres.com/images/locationREI/defaultLocality.png,Wakhari,https://www.99acres.com/property-rates-and-price-trends-in-wakhari-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,403 /sq.ft",7,18.45972,74.3465357,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mordewadi,https://www.99acres.com/property-rates-and-price-trends-in-mordewadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,444 /sq.ft",7,19.0006744,73.9330429,
https://static.99acres.com/images/locationREI/defaultLocality.png,Alandi Devachi,https://www.99acres.com/property-rates-and-price-trends-in-alandi-devachi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,755 /sq.ft",7,18.6766963,73.902087,
https://static.99acres.com/images/locationREI/defaultLocality.png,Pimpri Colony,https://www.99acres.com/property-rates-and-price-trends-in-pimpri-colony-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,666 /sq.ft",7,18.6239079,73.8124984,
