imageurl,name,redirect,area,class,rateon99,rates,sold
https://mediacdn.99acres.com/media1/14032/19/280659460M-1613059125924.jpg,Wakad,https://www.99acres.com/property-rates-and-price-trends-in-wakad-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,300/ sq.ft","₹ 10,279 /sq.ft",3K+
https://mediacdn.99acres.com/media1/20387/0/407740488M-1676558323919.jpg,Kharadi,https://www.99acres.com/property-rates-and-price-trends-in-kharadi-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹9,450/ sq.ft","₹ 11,624 /sq.ft",2K+
https://mediacdn.99acres.com/media1/15207/19/304159038M-1625210252870.jpg,Kiwale,https://www.99acres.com/property-rates-and-price-trends-in-kiwale-pune-prffid#registry-transaction-prt,West Pune,AFFORDABLE,"₹5,650/ sq.ft","₹ 7,765 /sq.ft",2K+
https://mediacdn.99acres.com/media1/21499/2/429982560M-1687743907580.jpg,Wagholi,https://www.99acres.com/property-rates-and-price-trends-in-wagholi-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹5,700/ sq.ft","₹ 8,159 /sq.ft",2K+
https://mediacdn.99acres.com/media1/20376/17/407537214M-1676474925601.jpg,Dhanori,https://www.99acres.com/property-rates-and-price-trends-in-dhanori-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹6,350/ sq.ft","₹ 8,601 /sq.ft",2K+
https://mediacdn.99acres.com/media1/20436/13/408733076M-1677072958407.jpg,Ravet,https://www.99acres.com/property-rates-and-price-trends-in-ravet-pune-prffid#registry-transaction-prt,West Pune,AFFORDABLE,"₹5,750/ sq.ft","₹ 8,098 /sq.ft",2K+
https://mediacdn.99acres.com/media1/14930/14/298614946M-1622039340432.jpg,Moshi,https://www.99acres.com/property-rates-and-price-trends-in-moshi-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹5,800/ sq.ft","₹ 6,837 /sq.ft",1K+
https://mediacdn.99acres.com/media1/20387/17/407757096M-1676569326923.jpg,Mahalunge,https://www.99acres.com/property-rates-and-price-trends-in-mahalunge-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,250/ sq.ft","₹ 10,419 /sq.ft",1K+
https://mediacdn.99acres.com/media1/15587/7/311747930M-1628618091680.jpg,Punawale,https://www.99acres.com/property-rates-and-price-trends-in-punawale-pune-prffid#registry-transaction-prt,West Pune,AFFORDABLE,"₹5,700/ sq.ft","₹ 8,452 /sq.ft",1K+
https://mediacdn.99acres.com/media1/15321/5/306425428M-1626173780916.jpg,Baner,https://www.99acres.com/property-rates-and-price-trends-in-baner-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,350/ sq.ft","₹ 11,508 /sq.ft",1K+
https://mediacdn.99acres.com/media1/20437/13/408753878M-1677087535226.jpg,Tathawade,https://www.99acres.com/property-rates-and-price-trends-in-tathawade-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹6,600/ sq.ft","₹ 9,688 /sq.ft",1K+
https://mediacdn.99acres.com/media1/20377/4/407544294M-1676480108780.jpg,Hadapsar,https://www.99acres.com/property-rates-and-price-trends-in-hadapsar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,350/ sq.ft","₹ 9,856 /sq.ft",1K+
https://mediacdn.99acres.com/media1/20369/2/407382782M-1676441157929.jpg,Bavdhan,https://www.99acres.com/property-rates-and-price-trends-in-bavdhan-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,850/ sq.ft","₹ 10,659 /sq.ft",1K+
https://mediacdn.99acres.com/media1/20376/4/407524936M-1676469591043.jpg,Charholi,https://www.99acres.com/property-rates-and-price-trends-in-charholi-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹5,850/ sq.ft","₹ 7,021 /sq.ft",1K+
https://mediacdn.99acres.com/media1/15282/15/305655732M-1625825786048.jpg,Balewadi,https://www.99acres.com/property-rates-and-price-trends-in-balewadi-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹9,350/ sq.ft","₹ 13,030 /sq.ft",1K+
https://mediacdn.99acres.com/media1/20377/5/407545234M-1676480860596.jpg,Hinjewadi,https://www.99acres.com/property-rates-and-price-trends-in-hinjewadi-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,200/ sq.ft","₹ 9,685 /sq.ft",1K+
https://static.99acres.com/images/locationREI/defaultLocality.png,Dudulgaon,https://www.99acres.com/property-rates-and-price-trends-in-dudulgaon-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,600 /sq.ft",900+
https://mediacdn.99acres.com/media1/20752/8/415048172M-1680142639847.jpg,Undri,https://www.99acres.com/property-rates-and-price-trends-in-undri-pune-prffid#registry-transaction-prt,South Pune,MID-SEGMENT,"₹6,300/ sq.ft","₹ 7,376 /sq.ft",900+
https://mediacdn.99acres.com/media1/20420/2/408402932M-1676959899913.jpg,Mundhwa,https://www.99acres.com/property-rates-and-price-trends-in-mundhwa-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,150/ sq.ft","₹ 10,434 /sq.ft",900+
https://static.99acres.com/images/locationREI/defaultLocality.png,Talegaon,https://www.99acres.com/property-rates-and-price-trends-in-tale-gaon-pune-prffid#registry-transaction-prt,North Pune,AFFORDABLE,"₹4,450/ sq.ft","₹ 5,752 /sq.ft",900+
https://mediacdn.99acres.com/media1/20387/15/407755844M-1676568673226.jpg,Lohegaon,https://www.99acres.com/property-rates-and-price-trends-in-lohegaon-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹6,300/ sq.ft","₹ 7,237 /sq.ft",800+
https://mediacdn.99acres.com/media1/20543/5/410865702M-1678122761086.jpg,Ambegaon Bk,https://www.99acres.com/property-rates-and-price-trends-in-ambegaon-bk-pune-prffid#registry-transaction-prt,Rest of Pune,MID-SEGMENT,"₹6,600/ sq.ft","₹ 8,122 /sq.ft",800+
https://mediacdn.99acres.com/media1/14930/15/298615570M-1622039804068.jpg,Mohammed Wadi,https://www.99acres.com/property-rates-and-price-trends-in-mohammed-wadi-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹7,350/ sq.ft","₹ 9,907 /sq.ft",700+
https://mediacdn.99acres.com/media1/21398/1/427961424M-1686674174785.jpg,Bibwewadi,https://www.99acres.com/property-rates-and-price-trends-in-bibwevadi-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 11,996 /sq.ft",700+
https://mediacdn.99acres.com/media1/20387/3/407743998M-1676560354114.jpg,Kondhwa Budruk,https://www.99acres.com/property-rates-and-price-trends-in-kondhwa-budruk-pune-prffid#registry-transaction-prt,South Pune,MID-SEGMENT,"₹5,950/ sq.ft","₹ 7,233 /sq.ft",700+
https://mediacdn.99acres.com/media1/20387/15/407755258M-1676568081036.jpg,Kothrud,https://www.99acres.com/property-rates-and-price-trends-in-kothrud-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹13,150/ sq.ft","₹ 17,572 /sq.ft",600+
https://mediacdn.99acres.com/media1/14930/15/298615238M-1622039514808.jpg,NIBM,https://www.99acres.com/property-rates-and-price-trends-in-nibm-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹6,650/ sq.ft","₹ 8,668 /sq.ft",600+
https://mediacdn.99acres.com/media1/20387/3/407743582M-1676560114813.jpg,Kondhwa,https://www.99acres.com/property-rates-and-price-trends-in-kondhwa-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹6,700/ sq.ft","₹ 8,017 /sq.ft",600+
https://mediacdn.99acres.com/media1/14930/14/298614908M-1622039274568.jpg,Keshav Nagar,https://www.99acres.com/property-rates-and-price-trends-in-keshav-nagar-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹7,300/ sq.ft","₹ 9,341 /sq.ft",600+
https://mediacdn.99acres.com/media1/14906/6/298126962M-1621511132842.jpg,Pimpri Chinchwad,https://www.99acres.com/property-rates-and-price-trends-in-pimpri-chinchwad-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,750/ sq.ft","₹ 8,373 /sq.ft",500+
https://mediacdn.99acres.com/media1/20427/10/408550158M-1676992380134.jpg,Pimple Saudagar,https://www.99acres.com/property-rates-and-price-trends-in-pimple-saudagar-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹8,000/ sq.ft","₹ 11,153 /sq.ft",500+
https://mediacdn.99acres.com/media1/15266/2/305322264M-1625736460261.jpg,Pimpri,https://www.99acres.com/property-rates-and-price-trends-in-pimpri-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹7,000/ sq.ft","₹ 11,928 /sq.ft",500+
https://mediacdn.99acres.com/media1/15266/3/305323186M-1625736471646.jpg,Chakan,https://www.99acres.com/property-rates-and-price-trends-in-chakan-pune-prffid#registry-transaction-prt,North Pune,AFFORDABLE,"₹3,750/ sq.ft","₹ 5,383 /sq.ft",500+
https://mediacdn.99acres.com/media1/15283/5/305665310M-1625827064328.jpg,Katraj,https://www.99acres.com/property-rates-and-price-trends-in-katraj-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹6,650/ sq.ft","₹ 7,690 /sq.ft",500+
https://static.99acres.com/images/locationREI/defaultLocality.png,Phursungi,https://www.99acres.com/property-rates-and-price-trends-in-phursungi-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹5,600/ sq.ft","₹ 7,072 /sq.ft",500+
https://mediacdn.99acres.com/media1/15587/7/311747978M-1628618126308.jpg,Sus,https://www.99acres.com/property-rates-and-price-trends-in-sus-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,600/ sq.ft","₹ 10,492 /sq.ft",450+
https://mediacdn.99acres.com/media1/20366/16/407336724M-1676385448974.jpg,Ambegaon,https://www.99acres.com/property-rates-and-price-trends-in-ambegaon-pune-prffid#registry-transaction-prt,South Pune,MID-SEGMENT,"₹5,750/ sq.ft","₹ 7,712 /sq.ft",450+
https://static.99acres.com/images/locationREI/defaultLocality.png,Haveli,https://www.99acres.com/property-rates-and-price-trends-in-haveli-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 7,513 /sq.ft",400+
https://mediacdn.99acres.com/media1/20376/17/407537614M-1676475223999.jpg,"Dhayari, Kasba Peth",https://www.99acres.com/property-rates-and-price-trends-in-dhayri-pune-prffid#registry-transaction-prt,South Pune,MID-SEGMENT,"₹5,500/ sq.ft","₹ 7,527 /sq.ft",400+
https://static.99acres.com/images/locationREI/defaultLocality.png,Talegaon Dabhade,https://www.99acres.com/property-rates-and-price-trends-in-talegaon-dabhade-pune-prffid#registry-transaction-prt,North Pune,AFFORDABLE,"₹4,150/ sq.ft","₹ 5,288 /sq.ft",400+
https://mediacdn.99acres.com/media1/20436/11/408731960M-1677072580273.jpg,Rahatani,https://www.99acres.com/property-rates-and-price-trends-in-rahatani-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹8,000/ sq.ft","₹ 9,715 /sq.ft",350+
https://mediacdn.99acres.com/media1/20376/15/407535592M-1676473517379.jpg,Chinchwad,https://www.99acres.com/property-rates-and-price-trends-in-chinchwad-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,750/ sq.ft","₹ 11,626 /sq.ft",350+
https://mediacdn.99acres.com/media1/20437/14/408754182M-1677087878319.jpg,Thergaon,https://www.99acres.com/property-rates-and-price-trends-in-thergaon-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,350/ sq.ft","₹ 10,655 /sq.ft",350+
https://mediacdn.99acres.com/media1/21287/14/425754156M-1685544735844.jpg,Shewalewadi,https://www.99acres.com/property-rates-and-price-trends-in-shewalewadi-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹5,950/ sq.ft","₹ 10,315 /sq.ft",350+
https://mediacdn.99acres.com/media1/15248/16/304976414M-1625574836316.jpg,Pimple Nilakh,https://www.99acres.com/property-rates-and-price-trends-in-pimple-nilakh-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹9,400/ sq.ft","₹ 10,215 /sq.ft",350+
https://mediacdn.99acres.com/media1/15248/16/304976102M-1625574599993.jpg,Pimple Gurav,https://www.99acres.com/property-rates-and-price-trends-in-pimple-gurav-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,800/ sq.ft","₹ 10,187 /sq.ft",300+
https://mediacdn.99acres.com/media1/15241/17/304837408M-1625548185572.jpg,Dighi,https://www.99acres.com/property-rates-and-price-trends-in-dighi-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹5,750/ sq.ft","₹ 7,328 /sq.ft",300+
https://mediacdn.99acres.com/media1/15241/17/304837540M-1625548273587.jpg,Handewadi,https://www.99acres.com/property-rates-and-price-trends-in-handewadi-pune-prffid#registry-transaction-prt,South Pune,AFFORDABLE,"₹4,700/ sq.ft","₹ 7,202 /sq.ft",300+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kadamwak Wasti,https://www.99acres.com/property-rates-and-price-trends-in-kadamwak-wasti-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,039 /sq.ft",300+
https://mediacdn.99acres.com/media1/20543/5/410865270M-1678122332304.jpg,Warje,https://www.99acres.com/property-rates-and-price-trends-in-warje-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,850/ sq.ft","₹ 9,746 /sq.ft",300+
https://static.99acres.com/images/locationREI/defaultLocality.png,Dehu,https://www.99acres.com/property-rates-and-price-trends-in-dehu-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 5,719 /sq.ft",300+
https://mediacdn.99acres.com/media1/20427/7/408547498M-1676990742233.jpg,Pashan,https://www.99acres.com/property-rates-and-price-trends-in-pashan-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹9,100/ sq.ft","₹ 10,356 /sq.ft",300+
https://static.99acres.com/images/locationREI/defaultLocality.png,Maval,https://www.99acres.com/property-rates-and-price-trends-in-maval-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,596 /sq.ft",300+
https://static.99acres.com/images/locationREI/defaultLocality.png,Mamurdi,https://www.99acres.com/property-rates-and-price-trends-in-mamurdi-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,700/ sq.ft","₹ 8,101 /sq.ft",250+
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhugaon,https://www.99acres.com/property-rates-and-price-trends-in-bhugaon-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,300/ sq.ft","₹ 8,806 /sq.ft",250+
https://mediacdn.99acres.com/media1/20422/0/408440946M-1676966046968.jpg,Narhe,https://www.99acres.com/property-rates-and-price-trends-in-narhe-pune-prffid#registry-transaction-prt,South Pune,MID-SEGMENT,"₹5,150/ sq.ft","₹ 6,496 /sq.ft",200+
https://mediacdn.99acres.com/media1/16807/4/336144154M-1640587492037.jpg,Pisoli,https://www.99acres.com/property-rates-and-price-trends-in-pisoli-pune-prffid#registry-transaction-prt,South Pune,AFFORDABLE,"₹4,650/ sq.ft","₹ 6,634 /sq.ft",200+
https://static.99acres.com/images/locationREI/defaultLocality.png,Manjari Budruk,https://www.99acres.com/property-rates-and-price-trends-in-manjari-budruk-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹6,200/ sq.ft","₹ 8,433 /sq.ft",200+
https://mediacdn.99acres.com/media1/20437/4/408744458M-1677079468117.jpg,Shivane,https://www.99acres.com/property-rates-and-price-trends-in-shivne-pune-prffid#registry-transaction-prt,West Pune,AFFORDABLE,"₹4,400/ sq.ft","₹ 6,286 /sq.ft",200+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kirkatwadi,https://www.99acres.com/property-rates-and-price-trends-in-kirkatwadi-pune-prffid#registry-transaction-prt,South Pune,AFFORDABLE,"₹4,500/ sq.ft","₹ 6,318 /sq.ft",200+
https://mediacdn.99acres.com/media1/15241/16/304836346M-1625547589912.jpg,Akurdi,https://www.99acres.com/property-rates-and-price-trends-in-akurdi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 9,787 /sq.ft",200+
https://mediacdn.99acres.com/media1/14904/11/298091786M-1621496614070.jpg,Bhosari,https://www.99acres.com/property-rates-and-price-trends-in-bhosari-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 8,251 /sq.ft",200+
https://mediacdn.99acres.com/media1/20376/16/407536536M-1676474482767.jpg,Dhankawadi,https://www.99acres.com/property-rates-and-price-trends-in-dhanakwadi-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 9,568 /sq.ft",200+
https://mediacdn.99acres.com/media1/21234/4/424684006M-1684999036521.jpg,Ghorpadi,https://www.99acres.com/property-rates-and-price-trends-in-ghorpadi-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹11,800/ sq.ft","₹ 15,072 /sq.ft",200+
https://static.99acres.com/images/locationREI/defaultLocality.png,Wadmukhwadi,https://www.99acres.com/property-rates-and-price-trends-in-wadmukhwadi-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,685 /sq.ft",200+
https://static.99acres.com/images/locationREI/defaultLocality.png,Borhade Wadi,https://www.99acres.com/property-rates-and-price-trends-in-borhade-wadi-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,746 /sq.ft",200+
https://static.99acres.com/images/locationREI/defaultLocality.png,Pirangut,https://www.99acres.com/property-rates-and-price-trends-in-pirangut-pune-prffid#registry-transaction-prt,West Pune,AFFORDABLE,"₹4,400/ sq.ft","₹ 5,539 /sq.ft",200+
https://static.99acres.com/images/locationREI/defaultLocality.png,Manjari Khurd,https://www.99acres.com/property-rates-and-price-trends-in-manjari-khurd-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 10,842 /sq.ft",200+
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhukum,https://www.99acres.com/property-rates-and-price-trends-in-bhukum-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 7,614 /sq.ft",150+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kesnand,https://www.99acres.com/property-rates-and-price-trends-in-kesnand-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,848 /sq.ft",150+
https://mediacdn.99acres.com/media1/20387/17/407757858M-1676569767529.jpg,Manjri,https://www.99acres.com/property-rates-and-price-trends-in-manjri-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹6,200/ sq.ft","₹ 8,971 /sq.ft",150+
https://mediacdn.99acres.com/media1/16807/5/336145312M-1640587786592.jpg,Sadashiv Peth,https://www.99acres.com/property-rates-and-price-trends-in-sadashiv-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 10,949 /sq.ft",150+
https://static.99acres.com/images/locationREI/defaultLocality.png,Saswad,https://www.99acres.com/property-rates-and-price-trends-in-saswad-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,147 /sq.ft",150+
https://mediacdn.99acres.com/media1/16807/8/336148256M-1640588508900.jpg,Yewalewadi,https://www.99acres.com/property-rates-and-price-trends-in-yewalewadi-pune-prffid#registry-transaction-prt,South Pune,AFFORDABLE,"₹4,750/ sq.ft","₹ 6,394 /sq.ft",150+
https://mediacdn.99acres.com/media1/20437/14/408754526M-1677088416055.jpg,Viman Nagar,https://www.99acres.com/property-rates-and-price-trends-in-viman-nagar-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹10,000/ sq.ft","₹ 13,510 /sq.ft",150+
https://mediacdn.99acres.com/media1/14930/15/298615578M-1622039838461.jpg,Yerawada,https://www.99acres.com/property-rates-and-price-trends-in-yerawada-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 9,414 /sq.ft",150+
https://mediacdn.99acres.com/media1/21485/16/429716410M-1687543613465.jpg,Wadgaon Budruk,https://www.99acres.com/property-rates-and-price-trends-in-wadgaon-budruk-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹7,650/ sq.ft","₹ 10,142 /sq.ft",150+
https://mediacdn.99acres.com/media1/20376/18/407538490M-1676475969233.jpg,Erandwane,https://www.99acres.com/property-rates-and-price-trends-in-erandwane-pune-prffid#registry-transaction-prt,Central Pune,PREMIUM,"₹13,550/ sq.ft","₹ 20,154 /sq.ft",150+
https://mediacdn.99acres.com/media1/15207/18/304158084M-1625210209388.jpg,Karve Nagar,https://www.99acres.com/property-rates-and-price-trends-in-karve-nagar-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹9,100/ sq.ft","₹ 12,293 /sq.ft",150+
https://static.99acres.com/images/locationREI/defaultLocality.png,Wadegaon,https://www.99acres.com/property-rates-and-price-trends-in-wadegaon-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,677 /sq.ft",150+
https://mediacdn.99acres.com/media1/20367/1/407341278M-1676388703976.jpg,Anand Nagar,https://www.99acres.com/property-rates-and-price-trends-in-anand-nagar-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,900/ sq.ft","₹ 11,196 /sq.ft",150+
https://static.99acres.com/images/locationREI/defaultLocality.png,Pune Mumbai Highway,https://www.99acres.com/property-rates-and-price-trends-in-pune-mumbai-highway-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹7,950/ sq.ft","₹ 10,272 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Madhav Nagar,https://www.99acres.com/property-rates-and-price-trends-in-madhav-nagar-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 10,012 /sq.ft",100+
https://mediacdn.99acres.com/media1/20386/0/407720962M-1676551535006.jpg,Kalyani Nagar,https://www.99acres.com/property-rates-and-price-trends-in-kalyani-nagar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹12,500/ sq.ft","₹ 13,154 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Alandi,https://www.99acres.com/property-rates-and-price-trends-in-alandi-pune-prffid#registry-transaction-prt,North Pune,AFFORDABLE,"₹4,000/ sq.ft","₹ 6,214 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Shirur,https://www.99acres.com/property-rates-and-price-trends-in-shirur-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,002 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Chovisawadi,https://www.99acres.com/property-rates-and-price-trends-in-chovisawadi-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,786 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Parvati,https://www.99acres.com/property-rates-and-price-trends-in-parvati-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 14,629 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Gahunje,https://www.99acres.com/property-rates-and-price-trends-in-gahunje-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 7,178 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Daund,https://www.99acres.com/property-rates-and-price-trends-in-daund-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,582 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Ram Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ram-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 10,103 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Shikrapur,https://www.99acres.com/property-rates-and-price-trends-in-shikrapur-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,987 /sq.ft",100+
https://mediacdn.99acres.com/media1/15205/15/304115832M-1625205165970.jpg,Sinhgad Road,https://www.99acres.com/property-rates-and-price-trends-in-singhad-road-pune-prffid#registry-transaction-prt,West Pune,AFFORDABLE,"₹5,950/ sq.ft","₹ 8,836 /sq.ft",100+
https://mediacdn.99acres.com/media1/20367/1/407341810M-1676388945923.jpg,Aundh,https://www.99acres.com/property-rates-and-price-trends-in-aundh-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹10,850/ sq.ft","₹ 14,388 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Rasta Peth,https://www.99acres.com/property-rates-and-price-trends-in-rasta-peth-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 10,125 /sq.ft",100+
https://static.99acres.com/images/locationREI/defaultLocality.png,Rajgurunagar,https://www.99acres.com/property-rates-and-price-trends-in-rajgurunagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,354 /sq.ft",100+
https://mediacdn.99acres.com/media1/20387/16/407756804M-1676569056838.jpg,Magarpatta,https://www.99acres.com/property-rates-and-price-trends-in-magarpatta-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹9,950/ sq.ft","₹ 10,538 /sq.ft",90+
https://static.99acres.com/images/locationREI/defaultLocality.png,Varale,https://www.99acres.com/property-rates-and-price-trends-in-varale-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,433 /sq.ft",90+
https://mediacdn.99acres.com/media1/21489/3/429783058M-1687596975410.jpg,Dattawadi,https://www.99acres.com/property-rates-and-price-trends-in-dattawadi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 6,682 /sq.ft",90+
https://static.99acres.com/images/locationREI/defaultLocality.png,Mulshi,https://www.99acres.com/property-rates-and-price-trends-in-mulshi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,637 /sq.ft",90+
https://mediacdn.99acres.com/media1/14930/15/298615042M-1622039408033.jpg,Sector 6 Moshi,https://www.99acres.com/property-rates-and-price-trends-in-sector-6-moshi-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 10,218 /sq.ft",80+
https://static.99acres.com/images/locationREI/defaultLocality.png,Baramati,https://www.99acres.com/property-rates-and-price-trends-in-baramati-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,844 /sq.ft",80+
https://static.99acres.com/images/locationREI/defaultLocality.png,Somatane,https://www.99acres.com/property-rates-and-price-trends-in-somatane-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 5,657 /sq.ft",80+
https://static.99acres.com/images/locationREI/defaultLocality.png,Dapodi,https://www.99acres.com/property-rates-and-price-trends-in-dapodi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 7,725 /sq.ft",80+
https://static.99acres.com/images/locationREI/defaultLocality.png,Shirgaon,https://www.99acres.com/property-rates-and-price-trends-in-shirgaon-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,208 /sq.ft",70+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kalyani Nagar Annexe,https://www.99acres.com/property-rates-and-price-trends-in-kalyani-nagar-annexe-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹10,550/ sq.ft","₹ 10,676 /sq.ft",70+
https://mediacdn.99acres.com/media1/20376/16/407536306M-1676474285096.jpg,Dange Chowk,https://www.99acres.com/property-rates-and-price-trends-in-dange-chowk-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,550/ sq.ft","₹ 11,814 /sq.ft",70+
https://mediacdn.99acres.com/media1/20447/2/408942070M-1677170856201.jpg,Wadgaon Sheri,https://www.99acres.com/property-rates-and-price-trends-in-wadgaon-sheri-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹11,900/ sq.ft","₹ 8,807 /sq.ft",70+
https://mediacdn.99acres.com/media1/14905/18/298118468M-1621508320155.jpg,Phase 3 Hinjewadi,https://www.99acres.com/property-rates-and-price-trends-in-phase-3-hinjewadi-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,700/ sq.ft","₹ 8,802 /sq.ft",60+
